povrate60,mort_age59_related_postHS,census1960_pop,census1960_pctsch1417,census1960_pctsch534,census1960_pctsch25plus,census1960_pop1417,census1960_pop534,census1960_pop25plus,census1960_pcturban,census1960_pctblack
43.639687,0,39492,87,0.54750925,26.1,3427,19512,19948,33.599998,30
65.979233,3.8352749,89634,77.699997,0.54782391,24.299999,7990,48114,38197,20.299999,29.5
33.95369,0,69899,81.199997,0.47504473,24,4974,33540,37361,41.099998,21
28.500465,2.6394277,82863,86.199997,0.51775169,33.099998,5659,38785,46419,47.200001,16.799999
41.245686,2.1915886,45194,84.300003,0.51577288,26.9,3542,21556,24570,31.1,12
60.759998,0,47959,84.800003,0.54855835,23.9,4246,24486,23503,15.5,35.900002
59.765484,0,25014,82.400002,0.59055239,23.200001,2314,13252,11454,32.700001,41.200001
30.403648,0,41041,84.599998,0.51645052,29,3013,19969,22158,30,11
39.320843,0,22603,79,0.46544898,20.299999,1812,11114,11606,0,10.1
36.106087,2.0362036,48890,81.800003,0.47865638,25.6,3673,23965,25719,20.6,5.8000002
61.614937,0,8248,90.699997,0.55888081,20.6,765,4110,4270,0,0.80000001
38.982731,0,16270,88.300003,0.51503313,36.599998,1308,8448,8249,29.700001,5.1999998
68.625778,0,4679,84.300003,0.59153593,21,426,2103,2292,0,43.700001
40.174301,0,45198,79.699997,0.51175106,28.9,3667,22849,22216,24.4,21.4
54.373058,2.9947293,31918,80.599998,0.52826524,25.6,2625,15956,16139,39.799999,43.799999
31.609352,1.2898676,170151,87.300003,0.51404071,46.799999,10577,87104,88726,63.200001,25.9
67.361534,7.392622,19872,85.099998,0.58993673,25.1,1938,9957,9235,0,62.599998
51.761875,0,13793,81.400002,0.56131029,24,1144,6777,6447,34.599998,45.099998
55.470974,0,17523,77.400002,0.59758353,30.6,1353,9187,8690,21,1.3
52.967678,2.3126199,81805,84.599998,0.46799183,33.5,5830,43114,40132,40.799999,36.700001
50.27771,5.9070234,45082,82.199997,0.49768889,21.6,3759,23149,22904,9.3000002,6
54.544632,5.461894,56573,78.5,0.50928986,26.299999,4553,29979,28346,49.799999,40.200001
33.962433,0,22706,81.5,0.46602374,23.200001,1781,11199,12354,0,4.9000001
58.144035,0,13970,77,0.51862466,21.700001,1259,6980,7292,0,1
26.757063,0,4429,88.300003,0.56148714,39.200001,385,2098,2290,0,0
24.154705,0,17230,98.300003,0.66306049,38.599998,1153,7672,8758,46.700001,0
38.532299,0,9886,92.900002,0.59677798,34.200001,777,4283,4917,0,0
46.514935,0,1406,0,0.62417871,33.599998,120,761,735,0,0
21.205784,0,11244,96.5,0.63040096,37.900002,941,5138,5998,23.1,0
23.322306,25.89332,4232,93,0.53517455,38.299999,287,1919,2167,0,0
33.113129,0,6055,94.699997,0.57180852,36,473,2632,3213,0,0
19.173901,4.2508874,34314,90.199997,0.51556259,48.400002,2122,17028,17265,81.300003,0.1
31.303364,0,9819,88.599998,0.56424218,33.099998,822,4592,5224,0,0
32.996674,0,8271,96.199997,0.65193671,35,637,3666,4421,0,0
33.636852,0,5740,98.400002,0.57689178,38.099998,397,2458,3032,0,0.30000001
41.364449,0,6746,88.599998,0.58895707,22,543,3097,2984,0,0
32.02132,0,4896,92,0.54834318,29.5,361,2203,2621,0,0
41.174397,0,8546,89.800003,0.589531,21.1,699,4222,4038,0,0
26.37788,0,5449,89.599998,0.5330379,34.400002,353,2482,2738,0,0
38.588936,0,3065,94,0.61707991,43.700001,271,1452,1585,0,0
45.408085,0,6490,87.300003,0.5864979,22.4,539,3081,3043,0,0
27.259802,0,4986,90.699997,0.60991281,36.599998,392,2179,2781,0,0
32.440434,0,6802,93.800003,0.59704846,30.6,548,3117,3016,0,0
45.924164,0,5459,88.900002,0.61992335,26.4,466,2610,2707,0,0
32.066887,0,8851,91.599998,0.56397861,32,652,3931,4654,0,0
48.949802,33.704079,5626,81.699997,0.57469112,17.200001,479,2671,2632,0,0
35.958935,0,11319,92.199997,0.6166153,32.299999,938,5188,5749,0,0.1
46.384617,0,6500,82.5,0.53673065,17.9,550,3022,3665,0,0
28.901007,0,7172,92.900002,0.61072665,37.799999,543,3468,3692,0,0.1
37.359493,0,14405,97,0.64284623,33.700001,1200,6549,7280,0,0
35.317516,0,7080,91.099998,0.57483315,17,608,3147,3607,0,0
33.00729,0,21138,89.699997,0.54811513,31.6,1641,10319,10374,50.099998,0
35.90073,0,10122,92,0.55952883,36,769,4754,5111,0,0
26.493216,26.406126,7217,97.699997,0.60687697,37,510,2821,4186,0,0
53.39254,0,2815,89.599998,0.61550385,20.9,249,1290,1267,0,0
30.889029,0,12909,91.300003,0.58941513,37.400002,1006,5933,6835,0,0
30.745087,0,7375,88.699997,0.58166432,31.4,648,3545,3657,40.200001,0
23.490551,9.0801783,13338,96,0.56066388,40.400002,1044,6025,7144,46.900002,0.1
29.303331,0,8015,97.300003,0.612275,39.200001,571,3389,4645,0,0
26.019211,0,4701,97.400002,0.66066349,37.200001,385,2110,2487,0,0
31.885525,0,19313,88.300003,0.54566908,37.400002,1272,8474,10152,31.200001,0
50.77187,13.664002,11333,81.900002,0.53119791,26.200001,894,5401,4675,0,0.1
39.316616,0,6833,97.800003,0.61074036,33.400002,601,3147,3626,0,0
50.733334,0,4523,94.5,0.59932005,23,385,2059,2295,0,0
63.315598,20.504408,3595,85.099998,0.55236655,25,287,1986,1494,0,0
25.513197,0,2046,0,0.5471698,37.900002,143,901,920,0,0
31.682289,0,18684,89.300003,0.54814029,32,1388,9410,8529,54,0.2
20.617678,0,4787,87.5,0.47585559,39.799999,336,2133,2599,0,0.30000001
26.174967,0,25493,91.900002,0.58089328,33.200001,1706,11441,13718,60.299999,0
20.806646,0,5813,94.599998,0.57971603,40.599998,446,2465,3053,0,0
22.254364,0,10807,94,0.6384449,40.599998,758,4630,5957,0,0
22.428955,7.7315602,18019,79.800003,0.52058566,31.9,1283,7991,9959,32.700001,0
18.481268,1.7436488,47286,94,0.49308601,47.799999,2744,23937,22986,65,0.69999999
32.117496,0,9349,93.699997,0.55660605,34.900002,744,4125,5033,0,0
21.146299,0,22028,88.5,0.52632564,44.599998,1439,10655,11130,53.799999,0
47.098427,0,20003,84.699997,0.53674704,23.700001,1509,8749,11242,0,0.30000001
18.960835,1.9584035,103928,90.199997,0.52009374,43.700001,6345,47353,56826,66.800003,7.0999999
15.732388,2.5367191,38941,90,0.51672465,46.5,2479,17818,21359,51.700001,0.40000001
16.739225,3.1681662,93278,91.699997,0.54238379,43,6002,41950,51732,52.799999,2.3
32.39016,5.2545848,47430,92,0.66636735,40.799999,2637,23388,24080,45.299999,2.2
16.587255,2.553561,36103,93.5,0.54352045,43.200001,2196,16498,19577,40.099998,0.2
23.311132,1.4887599,83671,90,0.53203434,33.700001,5221,34744,50079,49.799999,2.5
31.777979,0,25648,86,0.52782279,30.4,1733,11106,14011,10.6,2.0999999
21.325987,0,21449,91.300003,0.54413271,36.799999,1525,9766,11093,21.799999,1.5
24.044533,0,29735,89.199997,0.52516669,40.900002,2082,13649,16053,35.200001,3.7
17.400335,0,130833,90.099998,0.54517204,41.400002,7687,59849,72923,71.699997,9.3000002
15.302838,0.82298428,80418,85.199997,0.51091641,35.700001,4967,40856,39952,14.2,1.2
25.220261,6.6368012,30259,90.5,0.53450388,44.5,1912,13897,16322,39.5,2.3
19.10759,1.9987408,107803,90.699997,0.5268662,37,6689,47811,60294,54.900002,1.6
23.657465,3.1230481,32774,89.099998,0.51297235,39.5,2081,14184,18596,40.700001,1.1
15.661643,2.1313326,46969,93.699997,0.51666898,45.900002,2964,21447,25755,65.099998,0.69999999
20.379379,0,45395,90.400002,0.52353847,39.299999,3061,20732,25230,23.200001,0.60000002
15.919261,0,31553,87.099998,0.53871828,44,2016,14980,16347,56.099998,0.1
18.875633,0,35945,88.699997,0.56635165,48.799999,2556,17671,18695,36.799999,2.4000001
17.652998,1.1942438,63718,86.900002,0.50368309,41.299999,4810,29866,34830,46.799999,0.69999999
30.627884,0,24533,84.699997,0.49973324,35.799999,1616,11246,13780,50,3.0999999
15.258311,1.0909973,684189,87.900002,0.50759232,49.599998,34784,329280,369764,92.199997,11.8
35.330696,0,25694,79,0.49447104,28,1993,12118,14377,33.599998,4.6999998
25.302542,0,38794,78.800003,0.47144529,35.200001,2324,15374,23662,37.700001,1.8
15.991829,1.3426712,864524,87.699997,0.52592659,39.200001,45984,383892,490188,94.599998,14.3
15.717935,3.3722262,54217,95.699997,0.5448615,51,3288,24219,29571,62,0.5
27.075119,3.5520194,30022,88.199997,0.55831891,43.400002,1939,13872,15949,42.700001,0.69999999
26.633278,0,18083,88.800003,0.52324694,36.099998,1232,7872,10328,18.1,3.2
15.241119,0,25280,86.599998,0.51311445,42.799999,1644,11514,13730,26.5,0
34.747734,0,29808,86.900002,0.51882058,35.400002,2048,12752,16997,36.700001,2.9000001
28.917633,0,20343,85.5,0.50322372,30.9,1388,9151,11083,31.799999,0.80000001
35.615868,3.0468297,22206,62.299999,0.45001897,28.200001,1556,10544,10716,14.4,0
16.931421,1.8886454,46737,91.400002,0.53565919,43.700001,3069,22042,25130,47.900002,1.1
33.50375,3.6250272,29840,87.900002,0.55588835,31.4,2158,13688,15826,43.299999,0.80000001
16.405216,2.6809652,99927,90.699997,0.52376878,36.299999,6035,44407,56509,55.5,5.4000001
18.214956,5.4064283,38618,92.900002,0.56217843,45.599998,2503,17297,22066,34.200001,1
28.448603,1.7215853,55722,83.199997,0.50480497,31.200001,3860,26535,29542,44.900002,3.2
15.568171,1.8719405,91017,92,0.51919049,43.900002,5338,41557,49519,52.700001,1.4
22.496824,5.7557268,34915,92,0.52454579,45.400002,2364,15522,19407,32.799999,2.0999999
22.224951,6.8222132,26334,83.5,0.47437707,33.5,1679,12762,14533,34.599998,5.9000001
16.765829,3.2401257,60752,90.800003,0.48109099,41.599998,3653,27791,33596,61.599998,2.5
38.985474,0,22477,90,0.53724003,30.200001,1615,9761,12424,30.299999,1.5
21.537931,2.6417985,32376,88.599998,0.54494643,36.900002,2091,15029,16895,32,0
34.738201,0,15506,87.300003,0.51648188,31.700001,1074,6674,8658,19.4,0
29.996761,7.9063883,12566,91.599998,0.54870307,36.200001,897,5513,7200,0,3.9000001
18.674204,3.8750677,19565,93.699997,0.55150521,42.799999,1480,9135,10365,14.4,0.1
21.021387,1.3507125,79216,89.699997,0.53357017,37.599998,4757,35746,43919,49.400002,4.3000002
32.795086,0,11415,93.900002,0.55019391,33.599998,695,4642,6283,0,0
15.729178,2.8870862,35182,96.300003,0.54405463,39.700001,2262,16105,19327,27.700001,0.89999998
21.761999,0,16773,88.300003,0.53682595,40.200001,1135,7807,8806,17.5,1.8
28.054121,0,28585,86.599998,0.53447425,34,1902,12154,15604,26.799999,1.1
24.357534,0,35989,75.400002,0.41246128,35.700001,2517,18072,18748,30.799999,2.2
40.461658,0,19551,87.800003,0.54349381,30,1529,9783,9574,19.799999,1.6
19.364594,0,32333,90.199997,0.52613288,41,2222,15536,17181,15.5,0.30000001
24.717932,0,28922,93.199997,0.53963643,39.700001,1850,13422,14143,11.5,0
24.968346,5.418684,61418,84.400002,0.46812922,34.700001,4030,28945,32799,40.799999,5.0999999
15.217506,3.3100526,57401,92,0.54655576,44.099998,3597,26087,30258,51.200001,1.4
30.046822,4.011714,85420,89.199997,0.53001976,29.700001,5894,38408,46344,51.5,2
17.599958,5.205893,59471,92.800003,0.5560559,43.099998,3812,27535,31398,57.099998,1.3
20.445864,2.3536611,33764,91.400002,0.51056558,38.200001,2242,15806,17637,43.700001,1.1
18.375961,1.4056592,76551,90,0.52169472,36.299999,4800,34271,43420,52.299999,1
20.594576,0,22837,91.099998,0.52427369,44.200001,1555,10464,12694,21.700001,1.4
17.81563,3.8027151,28903,90.400002,0.53739089,44.700001,1902,12717,16291,50.5,0.30000001
46.106377,9.7040272,10285,78.699997,0.5374794,26.799999,905,4856,5337,0,0.2
16.216133,4.3910685,65162,84.599998,0.49679497,34.599998,4224,34165,32320,32.599998,1.4
25.687206,3.6497016,51899,90.300003,0.53301948,39.700001,3125,23789,28397,43.099998,1.6
16.582487,5.667007,75641,82.900002,0.51620007,42,4873,36790,39239,38.400002,1.4
17.110064,2.9677112,30291,94.199997,0.57063836,46.299999,1891,13378,16470,38.299999,0
20.71208,0,21682,92.099998,0.50447732,43.299999,1421,9939,11722,40,0
66.115517,0,13253,79.199997,0.56994551,18.299999,1133,5876,7059,0,0
27.074343,21.204411,8322,94.699997,0.59563708,45.099998,658,3163,5408,0,0
57.982876,0,10950,87.099998,0.60667861,18.700001,855,4462,5882,27.799999,6.4000001
17.462149,0,6969,95.099998,0.56863999,38.799999,543,3125,3950,0,0
33.312695,0,17880,91.900002,0.53456223,34,1194,7161,10755,62.5,2.4000001
38.192741,0,11891,89,0.61879361,32.299999,853,4874,7174,26.9,6.3000002
48.103294,0,25404,94.199997,0.66452569,30.5,1821,10120,14253,43.200001,2.3
43.17646,0,29440,94.800003,0.5870651,29,2207,12416,16200,22,3
26.284584,1.8901805,24793,90.900002,0.49101055,37.400002,1576,11291,13706,57.799999,3.7
34.927628,2.7564914,39534,92.5,0.56192988,38.400002,2633,16664,22736,59.099998,8.3999996
53.878456,0,17711,88.199997,0.65540153,26.4,1483,8729,8887,32.900002,1.6
61.128468,0,16201,92.099998,0.60701138,21.4,1263,6247,9286,40.200001,18.4
20.948256,0,4397,94.5,0.6294201,45,348,2121,2393,0,0
20.905167,1.8670824,47869,88.300003,0.62859899,47.5,2667,24903,24039,77.5,0.40000001
52.89645,20.580366,5550,82.599998,0.5973472,24.9,452,2111,3388,0,2
25.795685,0.99317688,91833,77.599998,0.36609709,49.299999,5186,52904,39704,68.199997,8.3999996
43.915756,0,7745,93.099998,0.66646135,30.299999,621,3247,4762,35.200001,2.4000001
36.814564,0,16261,89.400002,0.53012854,29.700001,1050,5991,10653,37,3.0999999
34.573799,3.8057542,39970,86.599998,0.51761293,29.5,2986,17913,23034,57.400002,7.5
26.770329,0,21125,91.5,0.57297355,40.900002,1347,9709,11653,67.099998,4.5
54.219315,5.5181546,13373,84.900002,0.557832,22.9,1057,5369,7747,0,0
36.639072,0,6053,95.5,0.59991199,35.200001,471,2272,3750,0,0
26.920366,0,5676,99.099998,0.61241049,40.200001,427,2095,3424,0,0
23.273739,0,53628,87.099998,0.48020956,46.099998,3098,24052,29945,73.400002,3.0999999
31.596067,4.4927669,28131,84.099998,0.52123344,30.299999,2193,12810,16036,48.200001,3.5
33.558865,3.0287428,30094,91,0.56570047,34,2123,12420,17276,50.200001,5.0999999
22.452969,0,8195,94.400002,0.57355863,45.900002,568,3018,5190,0,0
35.312424,0,8731,94.599998,0.5999434,34.700001,685,3532,5486,44.5,5.1999998
35.400959,0,5924,85,0.53404713,27.200001,487,2335,3447,51.400002,7.4000001
23.433504,0,6269,88.5,0.49704143,40.900002,393,2704,3392,0,0
57.594315,0,9226,89.800003,0.62916666,17.5,834,3840,5291,0,1
50.178596,0,15251,92.800003,0.62413621,23.6,1231,5933,9256,37.700001,4.5999999
32.246998,0,30406,86.5,0.42330873,46.299999,1721,14767,15061,71.400002,6.4000001
41.737133,0,8349,96.699997,0.62384719,25.5,611,3036,5227,0,1.5
55.493057,0,8595,89.699997,0.64605004,22.700001,684,3557,4926,0,3.9000001
21.374514,0,51178,93.300003,0.55236787,45.5,3318,22552,29442,73.300003,1.6
27.254211,0,10858,97.099998,0.58029878,38.599998,785,4284,6278,30.6,5.6999998
35.119164,0,15375,93.5,0.57955509,34.200001,1114,5889,9026,34.599998,5
54.892231,0,7653,93.900002,0.66555893,21.6,596,3310,4461,0,1.6
53.495697,8.8886251,29677,88.699997,0.60238212,21.1,2460,12258,16702,21.6,3.5
38.794765,4.541945,19272,88,0.55025554,27.1,1436,7631,11250,13.4,6.1999998
37.667728,0,18530,88.699997,0.60253102,32.099998,1199,7744,10949,50.900002,20.5
49.847973,0,5920,97.199997,0.64891845,24.799999,503,2404,3481,0,6.6999998
38.96904,0,12432,91.199997,0.56186759,27,1028,5633,7187,29.299999,2.5999999
59.607769,2.7974374,26358,90.699997,0.6020577,18.799999,2183,11469,14012,19.200001,17.5
59.990379,0,12574,83.199997,0.57373661,23.200001,1097,5323,7015,21.1,14.1
29.370716,0,8033,93.5,0.57635307,29.700001,592,3104,4741,0,0.2
41.842819,0,7411,93.400002,0.62242723,25.799999,504,2818,4491,42.5,2.8
37.173306,0,20050,91.400002,0.58797026,29.9,1637,8878,11375,32.299999,0.5
41.693382,0,10993,89.099998,0.57882351,28.299999,753,4250,6449,44.599998,2.5
38.779911,0,62066,91.400002,0.57050443,36.299999,4474,26743,35527,61.5,19.1
28.185328,0,10434,95.699997,0.56522769,36.400002,716,4216,6305,50.200001,2.2
32.262222,0,10938,91.099998,0.54699165,31.299999,793,4554,6492,38.400002,6.8000002
56.42622,0,11448,86.599998,0.61833298,22.200001,1096,4931,6720,24.200001,22
19.203856,1.256476,440959,88.699997,0.5216946,51.200001,24849,208923,240668,96.800003,9.1000004
38.809135,6.5280542,37494,88.199997,0.58188176,30.4,2664,16017,21304,60.900002,16.1
28.222692,3.2899065,32294,91.800003,0.53820115,38.099998,2408,14476,18484,39.799999,2.0999999
35.436687,0,28368,89.900002,0.57385492,32.799999,2110,12423,16441,54.5,0
34.9711,8.6184607,10781,93.5,0.58261478,29.5,814,4291,6693,23.1,2
28.547438,2.6604943,44454,90.400002,0.68155599,48.5,2388,23753,21460,74,2.3
44.367649,0,34494,92.800003,0.55474657,30.799999,2501,14421,20875,50.700001,7.4000001
34.877445,4.2048607,27940,91.800003,0.58007473,33,1852,12045,16333,51.099998,3.4000001
32.383884,2.2493646,41798,89.900002,0.552719,34.5,2964,18058,24122,65,2.9000001
60.747139,0,9006,91.5,0.59994465,19.1,711,3612,5376,0,2
35.466358,0,5207,93.599998,0.58598727,29.6,420,2041,3060,0,0
36.406815,2.4545298,20547,87.800003,0.53583395,31.6,1533,9251,11643,32.200001,2
42.072414,8.7584848,28252,88.400002,0.55688375,28.799999,2013,11963,16209,62.099998,9.8000002
58.353676,3.703155,17700,88.5,0.66049087,18,1626,8312,9564,18.6,4.6999998
24.732704,0,38342,94.300003,0.55270261,40.400002,2627,17409,21733,63.299999,2.0999999
18.624256,6.065753,14545,96.699997,0.6026721,46.099998,918,6886,7393,40.700001,0
42.735447,0,15003,88.699997,0.58357817,33.099998,1190,6126,8416,40.099998,13.2
18.158823,1.0516878,346583,89.699997,0.5224508,51.799999,20984,164404,191825,88.900002,7.8000002
45.378258,0,15987,89.199997,0.58943951,25.200001,1307,7083,8530,28.5,16.5
15.74745,2.7689326,42203,92.800003,0.5196566,56.299999,2653,19917,23497,75.300003,3.2
28.333906,8.8975887,18486,94.900002,0.48289457,41,1194,8623,9855,19.799999,1.2
26.478014,0,11937,95.800003,0.62951398,41.400002,833,5123,6966,52.400002,0
20.550848,0,13623,88.400002,0.49536872,39.900002,846,5614,8609,55.700001,0.1
16.881788,0,17704,94,0.54400748,44.900002,1108,7476,9896,57.700001,0.2
16.932058,0,27785,93.800003,0.53411764,43.099998,1666,11050,16555,55.200001,0.30000001
20.194679,0,22431,94.400002,0.59340996,38.5,1576,9833,12593,22.4,0
17.389313,0,6742,94.099998,0.49953315,49.200001,399,3213,3633,52.200001,0.1
15.94417,0,13706,93.699997,0.59238195,44.799999,932,5802,7707,27.299999,0.1
16.196045,1.9650998,74890,95,0.56717241,47.400002,4909,32625,42486,45.400002,0
19.893576,2.3207779,30461,92.699997,0.55415714,42.700001,2102,12713,17425,33.799999,0
19.534491,0,24994,90.199997,0.54391629,40.799999,1530,10224,14397,34.099998,0
16.497021,2.5689771,59501,94.599998,0.55920035,44.200001,4286,27711,31336,37.599998,0
24.958117,0,22819,93.300003,0.57004553,45.200001,1734,10536,12028,33.900002,0.30000001
19.452353,1.9079357,120874,90.099998,0.54919481,45.900002,8509,53715,68855,63.5,0.2
15.828988,0,4820,91.400002,0.52215189,49.400002,341,2212,2696,0,0
18.313875,0,26709,95.300003,0.58711374,43.299999,1910,12168,14563,33.799999,0
15.348787,0,18941,95.699997,0.56487072,44.099998,1371,8779,10194,22.4,0.1
17.148996,2.0802131,44681,94,0.57334763,46.799999,2870,19578,25197,51.700001,0.60000002
19.20009,0,17955,95.800003,0.59362996,48,1223,8069,10181,49.599998,0.40000001
16.637115,17.934002,6790,92.199997,0.5129022,50.700001,466,3139,4026,0,0.2
22.800753,2.2435107,32927,93.699997,0.62729239,44,2371,14341,18300,36.5,0.1
19.850994,1.7485574,52552,88.199997,0.53583646,31.700001,3333,24849,27453,21.6,0.60000002
23.521318,7.852499,80218,88.599998,0.52300358,32.200001,5295,35451,45098,23.200001,1.1
29.5445,0,43098,86,0.49293062,31.200001,3157,19733,23137,8.6999998,0.40000001
20.883171,0.89271367,137585,89.400002,0.5376972,37,8627,58068,81013,68.300003,0.80000001
23.304453,0,54954,88.900002,0.54084212,41.099998,3995,24913,29709,30.5,0.1
15.690883,0.80532157,115336,90,0.52071244,41,7373,52891,62485,29.299999,0.40000001
25.625622,1.9837859,203937,90,0.5496763,33.900002,13901,91130,113476,60.599998,1.7
21.64679,4.9225922,52823,86.400002,0.53140843,31.299999,3228,21300,32945,64,0.1
21.666494,0,78863,90.199997,0.63951313,50,4178,43874,37340,41.200001,0.80000001
24.210892,2.8859196,38003,89.800003,0.54162633,37.400002,2582,17573,20044,13.3,0
26.954838,1.374854,82446,86.300003,0.51873696,32.799999,5881,36452,45664,28.4,0.30000001
20.171579,3.2029724,37256,92.599998,0.53547752,39.900002,2396,17194,20866,40,0.1
21.06879,0,52983,92.5,0.55183166,38.5,3461,23094,31187,45.299999,0.1
21.333069,1.2761776,78053,91.300003,0.5633145,43.099998,5499,34913,43616,32.099998,1.3
15.92946,0.5607487,221285,89.900002,0.49720144,42.900002,12795,94692,131050,76.900002,9.6000004
16.234131,3.2338912,251384,90.800003,0.56245071,43.299999,15963,112833,138842,77.099998,2.8
33.306042,3.0212851,170754,87.800003,0.56673175,30.200001,11848,74275,96800,30.1,4.8000002
23.315836,0,4572,87.900002,0.56837159,36.599998,331,1916,2576,0,0
21.489992,4.1528668,87996,87.300003,0.495552,33.700001,5691,40805,49757,36.5,1.9
36.553448,8.5389805,10446,85.800003,0.50203687,26.1,864,5155,5507,0,0.80000001
29.620489,0,39040,89,0.59319079,29.299999,2851,17212,22697,13.2,0.89999998
33.451809,0,39458,83.599998,0.50762933,35.799999,2914,18809,21600,28.700001,2.4000001
26.227728,1.3968626,75692,92.5,0.57669806,34.5,5308,35216,40749,23.799999,0.60000002
26.625725,5.1423135,47031,88.599998,0.53151321,36,3066,20182,27059,40.900002,0.1
30.264984,0,15887,86,0.51315612,30.5,1080,7411,8745,0,0.1
20.279297,1.7946663,235769,87.5,0.54502696,36.900002,13903,93755,146332,89.800003,0.30000001
15.564217,3.3060803,276554,79.099998,0.50337076,33.900002,16930,127123,155498,49.5,1.3
15.853518,0,114334,91.099998,0.53042209,37.799999,6955,50654,63979,52.599998,2.5
23.243385,1.5980184,349786,84.400002,0.52578872,35.299999,21584,139208,217825,81.099998,0.30000001
19.099524,3.020175,110009,89.5,0.52206194,40.5,6466,47412,63484,60.599998,1.1
